Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante
2021-04-11,366,Dom,Málaga,Albacete,2,0,1.3,0.4
2021-04-11,367,Dom,Zaragoza,Almería,2,1,1.6,2.3
2021-04-11,368,Dom,Sabadell,Cartagena,1,1,0.4,1.2
2021-04-11,369,Dom,Mallorca,Lugo,2,0,1.6,0.3
2021-04-11,370,Dom,CD Mirandés,UD Logroñés,0,1,0.7,1.2
2021-04-11,371,Dom,Espanyol,Leganés,2,1,2.1,0.8
2021-04-12,372,Lun,Alcorcón,Castellón,2,1,1.5,1.7
2021-04-14,373,Mié,Rayo Vallecano,CD Mirandés,0,1,0.8,2.4
2021-04-16,374,Vie,Fuenlabrada,Sabadell,2,2,1.2,0.6
2021-04-16,375,Vie,Girona,Zaragoza,3,0,1.8,0.6
2021-04-17,376,Sáb,Lugo,Alcorcón,1,3,0.7,2.5
2021-04-17,377,Sáb,Castellón,Mallorca,1,0,0.7,1.2
2021-04-17,378,Sáb,Las Palmas,Málaga,1,1,0.8,0.4
2021-04-17,379,Sáb,Sporting Gijón,Oviedo,0,1,0.5,0.9
2021-04-18,380,Dom,Albacete,CD Mirandés,1,0,1.1,0.5
2021-04-18,381,Dom,UD Logroñés,Rayo Vallecano,0,0,0.8,1.2
2021-04-18,382,Dom,Cartagena,Tenerife,0,0,0.7,0.5
2021-04-19,383,Lun,Leganés,Ponferradina,1,1,1.2,0.7
2021-04-19,384,Lun,Almería,Espanyol,1,1,0.9,1.9
2021-04-21,385,Mié,CD Mirandés,Tenerife,0,0,0.5,0.7
2021-04-23,386,Vie,Zaragoza,Sporting Gijón,0,0,0.4,0.5
2021-04-24,387,Sáb,Málaga,Fuenlabrada,0,1,0.3,2.1
2021-04-24,388,Sáb,UD Logroñés,Cartagena,0,1,0.6,1.4
2021-04-24,389,Sáb,Espanyol,Las Palmas,4,0,3.8,0.3
2021-04-24,390,Sáb,Ponferradina,Lugo,2,0,1.2,0.2
2021-04-25,391,Dom,Oviedo,Girona,0,1,0.5,0.7
2021-04-25,392,Dom,CD Mirandés,Almería,1,1,1.0,1.7
2021-04-25,393,Dom,Alcorcón,Leganés,1,2,1.0,1.4
2021-04-25,394,Dom,Tenerife,Castellón,1,1,2.8,0.3
2021-04-26,395,Lun,Rayo Vallecano,Albacete,2,2,0.8,1.7
2021-04-26,396,Lun,Sabadell,Mallorca,1,0,0.3,0.8
2021-04-30,397,Vie,Lugo,Zaragoza,2,2,0.6,2.2
2021-05-01,398,Sáb,Girona,Tenerife,1,0,0.8,0.6
2021-05-01,399,Sáb,Almería,Oviedo,2,2,1.8,0.5
2021-05-01,400,Sáb,Mallorca,CD Mirandés,2,1,1.4,0.4
2021-05-02,401,Dom,Fuenlabrada,Cartagena,2,1,0.9,1.6
2021-05-02,402,Dom,Espanyol,Málaga,3,0,1.4,0.8
2021-05-02,403,Dom,Leganés,Sporting Gijón,0,0,0.9,0.4
2021-05-02,404,Dom,Castellón,UD Logroñés,0,0,1.3,1.2
2021-05-02,405,Dom,Las Palmas,Ponferradina,2,0,1.9,0.5
2021-05-03,406,Lun,Sabadell,Rayo Vallecano,2,0,0.3,1.0
2021-05-03,407,Lun,Albacete,Alcorcón,0,1,0.3,0.6
2021-05-07,408,Vie,Tenerife,Almería,0,1,0.7,2.1
2021-05-08,409,Sáb,Zaragoza,Espanyol,0,0,0.3,0.6
2021-05-08,410,Sáb,Ponferradina,Albacete,0,1,0.9,1.0
2021-05-08,411,Sáb,Alcorcón,Las Palmas,0,0,0.8,0.5
2021-05-08,412,Sáb,Málaga,Mallorca,1,1,1.6,1.8
2021-05-09,413,Dom,CD Mirandés,Fuenlabrada,2,1,2.3,0.6
2021-05-09,414,Dom,Oviedo,Sabadell,2,1,0.7,0.6
2021-05-09,415,Dom,UD Logroñés,Girona,1,4,1.5,2.3
2021-05-09,416,Dom,Cartagena,Castellón,1,0,1.1,0.2
2021-05-10,417,Lun,Rayo Vallecano,Leganés,1,1,1.7,0.7
2021-05-10,418,Lun,Sporting Gijón,Lugo,1,0,0.6,0.7
2021-05-14,419,Vie,Espanyol,Cartagena,0,2,0.5,1.4
2021-05-15,420,Sáb,Castellón,Ponferradina,0,2,2.4,1.7
2021-05-15,421,Sáb,Lugo,CD Mirandés,2,1,1.8,1.5
2021-05-15,422,Sáb,Las Palmas,Zaragoza,0,2,1.6,2.3
2021-05-15,423,Sáb,Almería,Albacete,1,1,2.6,0.9
2021-05-16,424,Dom,Sabadell,Tenerife,0,2,0.3,1.0
2021-05-16,425,Dom,Fuenlabrada,Rayo Vallecano,1,2,0.6,2.1
2021-05-16,426,Dom,Mallorca,Alcorcón,2,0,2.3,0.3
2021-05-16,427,Dom,Leganés,UD Logroñés,3,0,1.3,0.4
2021-05-17,428,Lun,Oviedo,Málaga,1,0,0.2,0.2
2021-05-17,429,Lun,Girona,Sporting Gijón,1,0,0.9,0.4
2021-05-18,430,Mar,Cartagena,Almería,3,2,1.7,1.7
2021-05-18,431,Mar,Albacete,Lugo,1,1,1.9,1.2
2021-05-18,432,Mar,Ponferradina,Espanyol,1,4,1.6,2.8
2021-05-19,433,Mié,Alcorcón,Sabadell,2,0,1.1,0.9
2021-05-19,434,Mié,UD Logroñés,Fuenlabrada,1,0,0.6,1.1
2021-05-19,435,Mié,Tenerife,Mallorca,0,1,0.6,1.3
2021-05-19,436,Mié,CD Mirandés,Leganés,0,0,0.4,0.8
2021-05-20,437,Jue,Málaga,Girona,0,1,0.4,1.4
2021-05-20,438,Jue,Sporting Gijón,Las Palmas,1,0,0.4,0.6
2021-05-20,439,Jue,Rayo Vallecano,Oviedo,4,1,1.7,0.9
2021-05-20,440,Jue,Zaragoza,Castellón,3,0,1.6,1.0
2021-05-23,441,Dom,Mallorca,Zaragoza,2,1,1.1,1.0
2021-05-23,442,Dom,Espanyol,Tenerife,1,1,1.3,0.2
2021-05-24,443,Lun,Oviedo,CD Mirandés,1,1,0.5,1.7
2021-05-24,444,Lun,Las Palmas,Albacete,3,2,1.6,1.2
2021-05-24,445,Lun,Almería,UD Logroñés,2,1,2.9,1.5
2021-05-24,446,Lun,Fuenlabrada,Sporting Gijón,0,0,1.4,0.7
2021-05-24,447,Lun,Leganés,Málaga,1,0,1.8,0.5
2021-05-24,448,Lun,Lugo,Cartagena,2,1,2.0,0.8
2021-05-24,449,Lun,Castellón,Rayo Vallecano,0,2,0.4,0.9
2021-05-24,450,Lun,Girona,Alcorcón,1,0,0.5,0.2
2021-05-24,451,Lun,Sabadell,Ponferradina,2,0,0.8,0.4
2021-05-29,452,Sáb,Tenerife,Oviedo,2,2,2.8,2.0
2021-05-30,453,Dom,Albacete,Fuenlabrada,1,2,0.4,2.0
2021-05-30,454,Dom,Sporting Gijón,Almería,0,2,1.0,1.1
2021-05-30,455,Dom,Rayo Vallecano,Lugo,0,1,1.5,1.2
2021-05-30,456,Dom,UD Logroñés,Las Palmas,0,1,1.6,0.3
2021-05-30,457,Dom,Ponferradina,Mallorca,2,2,2.1,2.4
2021-05-30,458,Dom,Zaragoza,Leganés,0,5,0.6,2.0
2021-05-30,459,Dom,Cartagena,Girona,1,1,0.7,2.0
2021-05-30,460,Dom,Alcorcón,Espanyol,1,0,0.1,0.9
2021-05-30,461,Dom,Málaga,Castellón,3,0,2.5,0.4
2021-05-30,462,Dom,CD Mirandés,Sabadell,0,2,0.6,2.4
2021-06-02,463,Mié,Girona,Almería,3,0,2.1,0.3
2021-06-03,464,Jue,Rayo Vallecano,Leganés,3,0,0.9,0.7
2021-06-05,465,Sáb,Almería,Girona,0,0,0.9,1.1
2021-06-06,466,Dom,Leganés,Rayo Vallecano,1,2,0.9,1.0
2021-06-13,467,Dom,Rayo Vallecano,Girona,1,2,0.5,0.4
2021-06-20,468,Dom,Girona,Rayo Vallecano,0,2,0.6,1.5
