Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante
2022-05-20,371,Vie,Real Madrid,Betis,0,0,1.2,0.9
2022-05-20,372,Vie,Rayo Vallecano,Levante,2,4,2.5,2.5
2022-05-21,373,Sáb,Valencia,Celta Vigo,2,0,1.5,0.9
2022-05-22,374,Dom,Elche,Getafe,3,1,2.7,1.3
2022-05-22,375,Dom,Osasuna,Mallorca,0,2,0.8,1.2
2022-05-22,376,Dom,Granada,Espanyol,0,0,1.7,0.3
2022-05-22,377,Dom,Alavés,Cádiz,0,1,0.4,1.8
2022-05-22,378,Dom,Barcelona,Villarreal,0,2,0.6,0.8
2022-05-22,379,Dom,Sevilla,Athletic Club,1,0,1.2,0.7
2022-05-22,380,Dom,Real Sociedad,Atlético Madrid,1,2,2.5,0.7
