Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante
2024-04-07,369,Dom,CD Mirandés,Sporting Gijón,1,3,1.8,1.4
2024-04-07,370,Dom,Villarreal B,Burgos,2,1,1.6,1.1
2024-04-07,371,Dom,Tenerife,Eibar,2,1,0.7,0.9
2024-04-07,372,Dom,Espanyol,Albacete,2,1,0.7,1.2
2024-04-07,373,Dom,Cartagena,Valladolid,0,2,1.1,0.6
2024-04-08,374,Lun,Racing Sant,Alcorcón,0,1,2.8,0.5
2024-04-12,375,Vie,Leganés,Espanyol,0,0,0.9,0.5
2024-04-13,376,Sáb,Sporting Gijón,Cartagena,1,0,1.3,0.5
2024-04-13,377,Sáb,Valladolid,Eldense,1,0,1.2,0.5
2024-04-13,378,Sáb,Levante,Amorebieta,1,2,1.8,1.6
2024-04-14,379,Dom,Oviedo,CD Mirandés,1,1,0.8,1.1
2024-04-14,380,Dom,FC Andorra,Eibar,0,2,0.6,0.6
2024-04-14,381,Dom,Albacete,Tenerife,1,0,2.6,0.2
2024-04-14,382,Dom,Zaragoza,Elche,1,1,0.9,1.7
2024-04-14,383,Dom,Burgos,Racing Sant,2,1,1.5,0.5
2024-04-14,384,Dom,Racing Ferrol,Huesca,2,1,0.4,0.4
2024-04-15,385,Lun,Alcorcón,Villarreal B,1,0,0.5,0.9
2024-04-19,386,Vie,Tenerife,Leganés,0,0,0.1,0.5
2024-04-20,387,Sáb,Amorebieta,Valladolid,0,3,0.2,1.3
2024-04-20,388,Sáb,Racing Sant,Levante,0,0,2.2,1.1
2024-04-20,389,Sáb,Villarreal B,Racing Ferrol,1,0,1.5,1.0
2024-04-20,390,Sáb,Elche,Sporting Gijón,2,1,0.9,0.6
2024-04-20,391,Sáb,Huesca,Zaragoza,1,2,0.8,1.0
2024-04-21,392,Dom,Espanyol,FC Andorra,1,1,0.9,0.6
2024-04-21,393,Dom,Eibar,Alcorcón,2,0,1.7,0.6
2024-04-21,394,Dom,Eldense,Albacete,0,1,0.7,0.6
2024-04-21,395,Dom,CD Mirandés,Burgos,2,1,1.6,0.5
2024-04-22,396,Lun,Cartagena,Oviedo,2,0,2.2,0.6
2024-04-26,397,Vie,FC Andorra,Racing Sant,1,1,1.4,1.9
2024-04-27,398,Sáb,Leganés,Zaragoza,1,1,0.4,1.7
2024-04-27,399,Sáb,Burgos,Amorebieta,2,2,1.3,0.9
2024-04-27,400,Sáb,Elche,Espanyol,2,2,0.5,1.8
2024-04-28,401,Dom,Sporting Gijón,Villarreal B,0,3,1.8,2.1
2024-04-28,402,Dom,Oviedo,Tenerife,0,1,1.1,0.3
2024-04-28,403,Dom,Alcorcón,Eldense,0,0,0.6,0.4
2024-04-28,404,Dom,Valladolid,Huesca,1,0,0.7,0.4
2024-04-28,405,Dom,Levante,Cartagena,0,1,0.8,1.2
2024-04-28,406,Dom,Albacete,Eibar,2,1,1.1,1.1
2024-04-29,407,Lun,Racing Ferrol,CD Mirandés,0,2,0.9,1.1
2024-05-03,408,Vie,Villarreal B,Levante,0,3,1.1,1.1
2024-05-04,409,Sáb,CD Mirandés,Valladolid,0,1,0.8,0.7
2024-05-04,410,Sáb,Huesca,Oviedo,0,2,1.1,1.7
2024-05-04,411,Sáb,Racing Sant,Elche,3,1,2.2,1.8
2024-05-04,412,Sáb,Cartagena,Alcorcón,1,0,0.6,0.7
2024-05-05,413,Dom,Eibar,Amorebieta,5,0,3.6,1.8
2024-05-05,414,Dom,FC Andorra,Albacete,0,1,1.1,0.3
2024-05-05,415,Dom,Espanyol,Sporting Gijón,0,0,1.3,0.4
2024-05-05,416,Dom,Eldense,Leganés,1,2,0.4,1.6
2024-05-05,417,Dom,Zaragoza,Burgos,1,3,1.9,0.5
2024-05-05,418,Dom,Tenerife,Racing Ferrol,2,0,2.2,0.7
2024-05-10,419,Vie,Burgos,Eldense,1,2,1.3,1.8
2024-05-11,420,Sáb,Racing Sant,CD Mirandés,1,0,1.2,0.5
2024-05-11,421,Sáb,Sporting Gijón,FC Andorra,5,2,1.8,1.3
2024-05-11,422,Sáb,Racing Ferrol,Alcorcón,2,1,1.1,0.9
2024-05-11,423,Sáb,Valladolid,Espanyol,0,0,1.3,0.1
2024-05-11,424,Sáb,Levante,Eibar,2,2,2.6,0.9
2024-05-12,425,Dom,Amorebieta,Villarreal B,2,0,2.0,1.4
2024-05-12,426,Dom,Oviedo,Zaragoza,1,0,0.9,0.7
2024-05-12,427,Dom,Cartagena,Tenerife,2,0,1.3,0.8
2024-05-12,428,Dom,Albacete,Leganés,1,0,1.3,0.6
2024-05-12,429,Dom,Elche,Huesca,0,3,1.7,0.6
2024-05-17,430,Vie,CD Mirandés,Elche,1,1,0.6,0.8
2024-05-18,431,Sáb,FC Andorra,Burgos,1,0,1.7,1.7
2024-05-18,432,Sáb,Leganés,Sporting Gijón,2,1,1.6,0.7
2024-05-18,433,Sáb,Huesca,Racing Sant,0,3,0.9,2.1
2024-05-18,434,Sáb,Tenerife,Amorebieta,0,1,1.3,1.3
2024-05-18,435,Sáb,Eldense,Levante,0,0,0.8,0.3
2024-05-19,436,Dom,Eibar,Cartagena,1,0,2.0,0.3
2024-05-19,437,Dom,Alcorcón,Valladolid,1,1,1.0,1.2
2024-05-19,438,Dom,Zaragoza,Racing Ferrol,2,2,1.8,0.5
2024-05-20,439,Lun,Espanyol,Oviedo,2,1,1.5,0.9
2024-05-20,440,Lun,Villarreal B,Albacete,2,2,2.8,2.8
2024-05-26,441,Dom,Sporting Gijón,Eibar,1,0,1.3,0.5
2024-05-26,442,Dom,Elche,Eldense,1,2,1.2,0.9
2024-05-26,443,Dom,Racing Sant,Zaragoza,0,2,1.3,2.6
2024-05-26,444,Dom,Burgos,Tenerife,1,1,2.4,1.7
2024-05-26,445,Dom,Albacete,CD Mirandés,2,2,1.6,2.4
2024-05-26,446,Dom,Oviedo,FC Andorra,3,0,1.4,0.5
2024-05-26,447,Dom,Levante,Alcorcón,2,2,1.1,0.9
2024-05-26,448,Dom,Amorebieta,Espanyol,0,0,0.4,0.5
2024-05-26,449,Dom,Racing Ferrol,Leganés,2,2,1.8,0.6
2024-05-26,450,Dom,Valladolid,Villarreal B,3,2,1.5,1.3
2024-05-26,451,Dom,Cartagena,Huesca,0,2,0.5,0.9
2024-06-02,452,Dom,Huesca,Levante,0,0,1.2,0.8
2024-06-02,453,Dom,Alcorcón,Burgos,1,1,1.8,1.8
2024-06-02,454,Dom,FC Andorra,Racing Ferrol,1,0,0.7,0.8
2024-06-02,455,Dom,Tenerife,Valladolid,2,1,1.7,0.8
2024-06-02,456,Dom,Villarreal B,Racing Sant,1,0,1.7,0.8
2024-06-02,457,Dom,CD Mirandés,Amorebieta,1,0,0.8,0.3
2024-06-02,458,Dom,Eldense,Sporting Gijón,0,1,0.6,0.4
2024-06-02,459,Dom,Espanyol,Cartagena,3,0,2.2,0.5
2024-06-02,460,Dom,Leganés,Elche,2,0,1.2,0.4
2024-06-02,461,Dom,Eibar,Oviedo,4,3,2.4,3.3
2024-06-02,462,Dom,Zaragoza,Albacete,1,1,0.8,0.5
2024-06-08,463,Sáb,Oviedo,Eibar,0,0,0.4,0.3
2024-06-09,464,Dom,Sporting Gijón,Espanyol,0,1,1.2,2.1
2024-06-12,465,Mié,Eibar,Oviedo,0,2,0.6,0.9
2024-06-13,466,Jue,Espanyol,Sporting Gijón,0,0,1.4,0.7
2024-06-16,467,Dom,Oviedo,Espanyol,1,0,0.6,0.1
2024-06-23,468,Dom,Espanyol,Oviedo,2,0,1.1,0.6
