,Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante,posesión_home,posesión_away,home_shots,home_shots_on_target,home_shot_accuracy,away_shots,away_shots_on_target,away_shot_accuracy,home_passes,home_completed_passes,home_passing_accuracy,away_passes,away_completed_passes,away_passing_accuracy
143,2021-11-28,144,Dom,Cádiz,Atlético Madrid,1,4,1.0,3.8,0.37,0.63,9.0,1.0,0.11,17.0,7.0,0.41,413.0,316.0,0.77,713.0,615.0,0.86
144,2021-11-28,145,Dom,Real Madrid,Sevilla,2,1,1.2,0.7,0.53,0.47,14.0,4.0,0.29,11.0,5.0,0.45,589.0,520.0,0.88,515.0,447.0,0.87
145,2021-11-29,146,Lun,Osasuna,Elche,1,1,1.8,1.4,0.5,0.5,16.0,3.0,0.19,10.0,4.0,0.4,441.0,311.0,0.71,434.0,318.0,0.73
146,2021-12-01,147,Mié,Real Madrid,Athletic Club,1,0,1.8,2.4,0.62,0.38,17.0,7.0,0.41,18.0,2.0,0.11,712.0,624.0,0.88,441.0,338.0,0.77
147,2021-12-03,148,Vie,Granada,Alavés,2,1,1.0,2.1,0.45,0.55,9.0,2.0,0.22,14.0,2.0,0.14,373.0,269.0,0.72,463.0,354.0,0.76
148,2021-12-04,149,Sáb,Sevilla,Villarreal,1,0,0.4,1.7,0.45,0.55,8.0,3.0,0.38,16.0,2.0,0.13,404.0,299.0,0.74,499.0,381.0,0.76
149,2021-12-04,150,Sáb,Barcelona,Betis,0,1,1.0,0.6,0.63,0.37,12.0,3.0,0.25,8.0,2.0,0.25,656.0,567.0,0.86,392.0,295.0,0.75
150,2021-12-04,151,Sáb,Atlético Madrid,Mallorca,1,2,1.5,0.6,0.58,0.42,14.0,6.0,0.43,10.0,3.0,0.3,538.0,443.0,0.82,382.0,291.0,0.76
151,2021-12-04,152,Sáb,Real Sociedad,Real Madrid,0,2,0.7,1.6,0.51,0.49,11.0,0.0,0.0,13.0,8.0,0.62,534.0,451.0,0.84,509.0,429.0,0.84
152,2021-12-05,153,Dom,Rayo Vallecano,Espanyol,1,0,0.4,0.6,0.5,0.5,7.0,0.0,0.0,10.0,3.0,0.3,466.0,352.0,0.76,462.0,357.0,0.77
153,2021-12-05,154,Dom,Elche,Cádiz,3,1,2.4,1.7,0.57,0.43,7.0,2.0,0.29,14.0,5.0,0.36,496.0,395.0,0.8,372.0,271.0,0.73
154,2021-12-05,155,Dom,Levante,Osasuna,0,0,0.5,0.3,0.58,0.42,11.0,3.0,0.27,11.0,1.0,0.09,554.0,422.0,0.76,407.0,273.0,0.67
155,2021-12-05,156,Dom,Celta Vigo,Valencia,1,2,0.9,1.3,0.66,0.34,11.0,5.0,0.45,8.0,5.0,0.63,590.0,449.0,0.76,307.0,176.0,0.57
156,2021-12-06,157,Lun,Getafe,Athletic Club,0,0,1.2,0.5,0.45,0.55,17.0,5.0,0.29,9.0,3.0,0.33,443.0,308.0,0.7,534.0,395.0,0.74
157,2021-12-10,158,Vie,Mallorca,Celta Vigo,0,0,0.8,1.0,0.49,0.51,12.0,1.0,0.08,14.0,5.0,0.36,344.0,178.0,0.52,365.0,204.0,0.56
158,2021-12-11,159,Sáb,Espanyol,Levante,4,3,2.3,2.9,0.52,0.48,17.0,8.0,0.47,14.0,5.0,0.36,496.0,406.0,0.82,458.0,370.0,0.81
159,2021-12-11,160,Sáb,Alavés,Getafe,1,1,0.7,1.0,0.64,0.36,9.0,1.0,0.11,11.0,2.0,0.18,590.0,459.0,0.78,330.0,210.0,0.64
160,2021-12-11,161,Sáb,Valencia,Elche,2,1,1.6,0.9,0.42,0.58,21.0,7.0,0.33,8.0,4.0,0.5,328.0,232.0,0.71,458.0,355.0,0.78
161,2021-12-11,162,Sáb,Athletic Club,Sevilla,0,1,1.4,0.2,0.55,0.45,13.0,2.0,0.15,6.0,1.0,0.17,571.0,434.0,0.76,475.0,347.0,0.73
162,2021-12-12,163,Dom,Villarreal,Rayo Vallecano,2,0,2.4,1.5,0.52,0.48,12.0,4.0,0.33,19.0,6.0,0.32,453.0,353.0,0.78,422.0,331.0,0.78
163,2021-12-12,164,Dom,Osasuna,Barcelona,2,2,0.3,0.9,0.39,0.61,8.0,3.0,0.38,10.0,2.0,0.2,323.0,209.0,0.65,504.0,401.0,0.8
164,2021-12-12,165,Dom,Betis,Real Sociedad,4,0,1.6,0.9,0.49,0.51,11.0,5.0,0.45,15.0,5.0,0.33,398.0,309.0,0.78,420.0,326.0,0.78
165,2021-12-12,166,Dom,Real Madrid,Atlético Madrid,2,0,0.4,0.7,0.61,0.39,7.0,3.0,0.43,9.0,6.0,0.67,674.0,607.0,0.9,426.0,353.0,0.83
166,2021-12-13,167,Lun,Cádiz,Granada,1,1,0.7,1.0,0.35,0.65,13.0,3.0,0.23,16.0,5.0,0.31,286.0,162.0,0.57,536.0,417.0,0.78
167,2021-12-17,168,Vie,Celta Vigo,Espanyol,3,1,1.2,0.4,0.52,0.48,12.0,5.0,0.42,6.0,3.0,0.5,590.0,479.0,0.81,535.0,429.0,0.8
168,2021-12-18,169,Sáb,Rayo Vallecano,Alavés,2,0,1.8,0.2,0.61,0.39,20.0,5.0,0.25,6.0,4.0,0.67,490.0,365.0,0.74,310.0,186.0,0.6
169,2021-12-18,170,Sáb,Real Sociedad,Villarreal,1,3,0.9,2.9,0.4,0.6,8.0,4.0,0.5,15.0,7.0,0.47,327.0,213.0,0.65,495.0,386.0,0.78
170,2021-12-18,171,Sáb,Barcelona,Elche,3,2,2.7,1.3,0.72,0.28,19.0,7.0,0.37,5.0,3.0,0.6,745.0,658.0,0.88,291.0,203.0,0.7
171,2021-12-18,172,Sáb,Sevilla,Atlético Madrid,2,1,0.5,1.0,0.54,0.46,6.0,2.0,0.33,15.0,3.0,0.2,537.0,441.0,0.82,452.0,343.0,0.76
172,2021-12-19,173,Dom,Granada,Mallorca,4,1,1.9,0.9,0.46,0.54,15.0,6.0,0.4,8.0,5.0,0.63,338.0,224.0,0.66,404.0,299.0,0.74
173,2021-12-19,174,Dom,Athletic Club,Betis,3,2,1.3,2.1,0.44,0.56,9.0,6.0,0.67,16.0,8.0,0.5,431.0,323.0,0.75,545.0,430.0,0.79
174,2021-12-19,175,Dom,Getafe,Osasuna,1,0,1.1,0.6,0.49,0.51,18.0,3.0,0.17,11.0,3.0,0.27,447.0,316.0,0.71,462.0,326.0,0.71
175,2021-12-19,176,Dom,Real Madrid,Cádiz,0,0,2.0,0.2,0.82,0.18,36.0,9.0,0.25,4.0,0.0,0.0,866.0,766.0,0.88,194.0,99.0,0.51
176,2021-12-20,177,Lun,Levante,Valencia,3,4,2.7,2.1,0.52,0.48,14.0,8.0,0.57,14.0,7.0,0.5,407.0,298.0,0.73,378.0,274.0,0.72
177,2021-12-21,178,Mar,Villarreal,Alavés,5,2,3.3,0.8,0.62,0.38,24.0,10.0,0.42,4.0,2.0,0.5,575.0,488.0,0.85,352.0,264.0,0.75
178,2021-12-21,179,Mar,Sevilla,Barcelona,1,1,0.3,1.8,0.42,0.58,5.0,1.0,0.2,23.0,7.0,0.3,390.0,299.0,0.77,536.0,447.0,0.83
179,2021-12-22,180,Mié,Granada,Atlético Madrid,2,1,0.6,1.5,0.4,0.6,6.0,4.0,0.67,15.0,3.0,0.2,382.0,289.0,0.76,576.0,471.0,0.82
180,2021-12-22,181,Mié,Athletic Club,Real Madrid,1,2,1.0,1.1,0.41,0.59,15.0,2.0,0.13,12.0,7.0,0.58,473.0,396.0,0.84,688.0,617.0,0.9
181,2021-12-31,182,Vie,Valencia,Espanyol,1,2,0.7,2.0,0.37,0.63,12.0,1.0,0.08,14.0,3.0,0.21,325.0,226.0,0.7,552.0,468.0,0.85
182,2022-01-02,183,Dom,Getafe,Real Madrid,1,0,0.9,0.7,0.27,0.73,6.0,3.0,0.5,14.0,4.0,0.29,289.0,198.0,0.69,777.0,664.0,0.85
183,2022-01-02,184,Dom,Atlético Madrid,Rayo Vallecano,2,0,1.7,0.1,0.5,0.5,15.0,5.0,0.33,5.0,0.0,0.0,505.0,397.0,0.79,499.0,407.0,0.82
184,2022-01-02,185,Dom,Elche,Granada,0,0,1.2,1.1,0.49,0.51,18.0,2.0,0.11,10.0,5.0,0.5,422.0,312.0,0.74,445.0,343.0,0.77
185,2022-01-02,186,Dom,Alavés,Real Sociedad,1,1,1.7,0.9,0.37,0.63,18.0,4.0,0.22,10.0,4.0,0.4,325.0,198.0,0.61,565.0,425.0,0.75
186,2022-01-02,187,Dom,Betis,Celta Vigo,0,2,1.4,2.6,0.55,0.45,18.0,7.0,0.39,6.0,4.0,0.67,595.0,474.0,0.8,486.0,361.0,0.74
187,2022-01-02,188,Dom,Mallorca,Barcelona,0,1,0.8,1.3,0.36,0.64,13.0,3.0,0.23,13.0,3.0,0.23,342.0,259.0,0.76,605.0,526.0,0.87
188,2022-01-03,189,Lun,Villarreal,Levante,5,0,3.4,0.4,0.57,0.43,17.0,7.0,0.41,7.0,3.0,0.43,529.0,453.0,0.86,402.0,314.0,0.78
189,2022-01-03,190,Lun,Osasuna,Athletic Club,1,3,0.9,1.4,0.57,0.43,15.0,4.0,0.27,17.0,5.0,0.29,530.0,425.0,0.8,403.0,290.0,0.72
190,2022-01-03,191,Lun,Cádiz,Sevilla,0,1,0.2,0.9,0.26,0.74,8.0,2.0,0.25,14.0,3.0,0.21,285.0,180.0,0.63,832.0,732.0,0.88
191,2022-01-08,192,Sáb,Levante,Mallorca,2,0,1.2,1.2,0.43,0.57,16.0,8.0,0.5,14.0,7.0,0.5,402.0,289.0,0.72,529.0,409.0,0.77
192,2022-01-08,193,Sáb,Real Sociedad,Celta Vigo,1,0,1.7,0.4,0.41,0.59,12.0,3.0,0.25,4.0,0.0,0.0,373.0,255.0,0.68,527.0,398.0,0.76
193,2022-01-08,194,Sáb,Granada,Barcelona,1,1,0.9,0.6,0.36,0.64,14.0,4.0,0.29,13.0,1.0,0.08,343.0,239.0,0.7,620.0,522.0,0.84
194,2022-01-08,195,Sáb,Real Madrid,Valencia,4,1,3.9,1.3,0.67,0.33,22.0,7.0,0.32,11.0,6.0,0.55,646.0,579.0,0.9,318.0,237.0,0.75
195,2022-01-09,196,Dom,Rayo Vallecano,Betis,1,1,1.2,1.3,0.58,0.42,17.0,7.0,0.41,9.0,5.0,0.56,526.0,412.0,0.78,374.0,267.0,0.71
196,2022-01-09,197,Dom,Sevilla,Getafe,1,0,0.7,0.1,0.67,0.33,10.0,1.0,0.1,4.0,2.0,0.5,679.0,583.0,0.86,340.0,245.0,0.72
197,2022-01-09,198,Dom,Osasuna,Cádiz,2,0,2.2,0.2,0.59,0.41,15.0,5.0,0.33,6.0,1.0,0.17,544.0,420.0,0.77,376.0,241.0,0.64
198,2022-01-09,199,Dom,Alavés,Athletic Club,0,0,0.5,0.8,0.42,0.58,12.0,1.0,0.08,10.0,2.0,0.2,392.0,239.0,0.61,538.0,399.0,0.74
199,2022-01-09,200,Dom,Villarreal,Atlético Madrid,2,2,2.1,0.7,0.59,0.41,12.0,2.0,0.17,7.0,5.0,0.71,589.0,468.0,0.79,404.0,294.0,0.73
200,2022-01-10,201,Lun,Espanyol,Elche,1,2,1.3,1.0,0.55,0.45,10.0,1.0,0.1,3.0,2.0,0.67,514.0,398.0,0.77,425.0,324.0,0.76
201,2022-01-16,202,Dom,Elche,Villarreal,1,0,0.2,0.6,0.48,0.52,5.0,2.0,0.4,9.0,4.0,0.44,403.0,284.0,0.7,428.0,300.0,0.7
202,2022-01-18,203,Mar,Betis,Alavés,4,0,2.4,0.3,0.6,0.4,18.0,5.0,0.28,9.0,2.0,0.22,549.0,426.0,0.78,361.0,226.0,0.63
203,2022-01-18,204,Mar,Cádiz,Espanyol,2,2,0.9,1.7,0.48,0.52,10.0,4.0,0.4,14.0,7.0,0.5,444.0,340.0,0.77,481.0,379.0,0.79
204,2022-01-19,205,Mié,Celta Vigo,Osasuna,2,0,1.2,0.5,0.47,0.53,5.0,3.0,0.6,9.0,0.0,0.0,503.0,357.0,0.71,561.0,413.0,0.74
205,2022-01-19,206,Mié,Valencia,Sevilla,1,1,0.5,0.9,0.33,0.67,10.0,2.0,0.2,12.0,3.0,0.25,290.0,192.0,0.66,602.0,513.0,0.85
206,2022-01-20,207,Jue,Getafe,Granada,4,2,0.9,0.7,0.5,0.5,12.0,4.0,0.33,7.0,4.0,0.57,440.0,316.0,0.72,440.0,315.0,0.72
207,2022-01-21,208,Vie,Espanyol,Betis,1,4,1.4,2.4,0.38,0.62,12.0,4.0,0.33,14.0,7.0,0.5,395.0,321.0,0.81,634.0,550.0,0.87
208,2022-01-22,209,Sáb,Levante,Cádiz,0,2,1.0,0.7,0.66,0.34,15.0,8.0,0.53,8.0,2.0,0.25,584.0,466.0,0.8,305.0,200.0,0.66
209,2022-01-22,210,Sáb,Villarreal,Mallorca,3,0,1.9,1.2,0.56,0.44,11.0,5.0,0.45,8.0,2.0,0.25,531.0,410.0,0.77,415.0,312.0,0.75
210,2022-01-22,211,Sáb,Sevilla,Celta Vigo,2,2,1.1,0.7,0.65,0.35,16.0,4.0,0.25,6.0,4.0,0.67,631.0,510.0,0.81,340.0,232.0,0.68
211,2022-01-22,212,Sáb,Atlético Madrid,Valencia,3,2,2.5,0.7,0.64,0.36,16.0,6.0,0.38,7.0,3.0,0.43,510.0,404.0,0.79,281.0,164.0,0.58
212,2022-01-23,213,Dom,Granada,Osasuna,0,2,0.7,2.1,0.55,0.45,6.0,2.0,0.33,16.0,7.0,0.44,435.0,282.0,0.65,357.0,231.0,0.65
213,2022-01-23,214,Dom,Real Madrid,Elche,2,2,3.4,0.6,0.65,0.35,21.0,7.0,0.33,3.0,2.0,0.67,675.0,577.0,0.85,364.0,285.0,0.78
214,2022-01-23,215,Dom,Real Sociedad,Getafe,0,0,0.8,0.3,0.7,0.3,9.0,3.0,0.33,9.0,2.0,0.22,699.0,567.0,0.81,299.0,179.0,0.6
215,2022-01-23,216,Dom,Rayo Vallecano,Athletic Club,0,1,2.0,0.4,0.67,0.33,29.0,3.0,0.1,9.0,3.0,0.33,606.0,463.0,0.76,300.0,184.0,0.61
216,2022-01-23,217,Dom,Alavés,Barcelona,0,1,0.6,1.5,0.25,0.75,6.0,2.0,0.33,10.0,4.0,0.4,252.0,151.0,0.6,754.0,637.0,0.84
217,2022-02-04,218,Vie,Getafe,Levante,3,0,0.8,0.5,0.41,0.59,14.0,8.0,0.57,11.0,2.0,0.18,412.0,308.0,0.75,597.0,464.0,0.78
218,2022-02-05,219,Sáb,Elche,Alavés,3,1,0.9,0.9,0.59,0.41,14.0,4.0,0.29,6.0,2.0,0.33,437.0,310.0,0.71,303.0,178.0,0.59
219,2022-02-05,220,Sáb,Mallorca,Cádiz,2,1,2.3,0.8,0.47,0.53,15.0,3.0,0.2,12.0,5.0,0.42,395.0,302.0,0.76,454.0,363.0,0.8
220,2022-02-05,221,Sáb,Celta Vigo,Rayo Vallecano,2,0,0.7,0.8,0.52,0.48,13.0,3.0,0.23,11.0,0.0,0.0,499.0,374.0,0.75,468.0,359.0,0.77
221,2022-02-05,222,Sáb,Osasuna,Sevilla,0,0,0.4,1.3,0.27,0.73,9.0,3.0,0.33,8.0,3.0,0.38,297.0,197.0,0.66,805.0,687.0,0.85
222,2022-02-06,223,Dom,Valencia,Real Sociedad,0,0,1.1,0.4,0.4,0.6,14.0,3.0,0.21,8.0,2.0,0.25,279.0,177.0,0.63,417.0,312.0,0.75
223,2022-02-06,224,Dom,Barcelona,Atlético Madrid,4,2,1.0,1.3,0.56,0.44,9.0,4.0,0.44,10.0,4.0,0.4,577.0,492.0,0.85,445.0,354.0,0.8
224,2022-02-06,225,Dom,Betis,Villarreal,0,2,0.6,0.9,0.6,0.4,9.0,3.0,0.33,9.0,3.0,0.33,580.0,481.0,0.83,384.0,288.0,0.75
225,2022-02-06,226,Dom,Real Madrid,Granada,1,0,2.1,0.6,0.66,0.34,24.0,11.0,0.46,7.0,3.0,0.43,673.0,585.0,0.87,352.0,266.0,0.76
226,2022-02-07,227,Lun,Athletic Club,Espanyol,2,1,0.8,0.6,0.44,0.56,7.0,4.0,0.57,7.0,3.0,0.43,426.0,308.0,0.72,544.0,432.0,0.79
227,2022-02-11,228,Vie,Sevilla,Elche,2,0,0.8,0.3,0.57,0.43,14.0,6.0,0.43,7.0,1.0,0.14,512.0,418.0,0.82,392.0,292.0,0.74
228,2022-02-12,229,Sáb,Cádiz,Celta Vigo,0,0,0.7,1.0,0.45,0.55,8.0,2.0,0.25,5.0,0.0,0.0,406.0,296.0,0.73,502.0,391.0,0.78
229,2022-02-12,230,Sáb,Villarreal,Real Madrid,0,0,0.4,1.7,0.44,0.56,9.0,2.0,0.22,17.0,5.0,0.29,507.0,424.0,0.84,655.0,583.0,0.89
230,2022-02-12,231,Sáb,Rayo Vallecano,Osasuna,0,3,0.9,1.6,0.55,0.45,10.0,3.0,0.3,12.0,5.0,0.42,499.0,348.0,0.7,408.0,241.0,0.59
231,2022-02-12,232,Sáb,Atlético Madrid,Getafe,4,3,2.5,2.1,0.5,0.5,10.0,6.0,0.6,8.0,2.0,0.25,459.0,344.0,0.75,454.0,333.0,0.73
232,2022-02-13,233,Dom,Alavés,Valencia,2,1,1.8,1.2,0.41,0.59,8.0,4.0,0.5,8.0,3.0,0.38,302.0,177.0,0.59,439.0,298.0,0.68
233,2022-02-13,234,Dom,Levante,Betis,2,4,1.7,2.2,0.42,0.58,12.0,4.0,0.33,19.0,11.0,0.58,423.0,307.0,0.73,590.0,478.0,0.81
234,2022-02-13,235,Dom,Real Sociedad,Granada,2,0,2.9,1.2,0.56,0.44,17.0,7.0,0.41,15.0,2.0,0.13,526.0,425.0,0.81,408.0,301.0,0.74
235,2022-02-13,236,Dom,Espanyol,Barcelona,2,2,1.1,1.5,0.36,0.64,10.0,4.0,0.4,12.0,4.0,0.33,336.0,252.0,0.75,589.0,495.0,0.84
236,2022-02-14,237,Lun,Mallorca,Athletic Club,3,2,1.9,1.6,0.45,0.55,15.0,4.0,0.27,7.0,2.0,0.29,377.0,251.0,0.67,457.0,332.0,0.73
237,2022-02-16,238,Mié,Atlético Madrid,Levante,0,1,1.3,0.6,0.54,0.46,10.0,1.0,0.1,8.0,5.0,0.63,524.0,399.0,0.76,442.0,341.0,0.77
238,2022-02-18,239,Vie,Elche,Rayo Vallecano,2,1,2.5,0.7,0.44,0.56,9.0,5.0,0.56,13.0,2.0,0.15,395.0,288.0,0.73,505.0,403.0,0.8
239,2022-02-19,240,Sáb,Granada,Villarreal,1,4,2.3,4.9,0.39,0.61,19.0,3.0,0.16,13.0,5.0,0.38,324.0,208.0,0.64,517.0,410.0,0.79
240,2022-02-19,241,Sáb,Osasuna,Atlético Madrid,0,3,0.6,1.1,0.62,0.38,14.0,4.0,0.29,5.0,4.0,0.8,669.0,520.0,0.78,409.0,285.0,0.7
241,2022-02-19,242,Sáb,Cádiz,Getafe,1,1,0.5,0.9,0.64,0.36,9.0,2.0,0.22,5.0,0.0,0.0,608.0,463.0,0.76,343.0,222.0,0.65
242,2022-02-19,243,Sáb,Real Madrid,Alavés,3,0,2.9,0.6,0.69,0.31,22.0,7.0,0.32,7.0,2.0,0.29,730.0,637.0,0.87,326.0,212.0,0.65
243,2022-02-20,244,Dom,Espanyol,Sevilla,1,1,1.5,0.5,0.43,0.57,11.0,4.0,0.36,7.0,2.0,0.29,428.0,342.0,0.8,558.0,459.0,0.82
244,2022-02-20,245,Dom,Valencia,Barcelona,1,4,0.8,2.0,0.36,0.64,11.0,5.0,0.45,7.0,6.0,0.86,294.0,202.0,0.69,512.0,426.0,0.83
245,2022-02-20,246,Dom,Betis,Mallorca,2,1,1.5,0.4,0.55,0.45,13.0,4.0,0.31,10.0,1.0,0.1,580.0,477.0,0.82,475.0,381.0,0.8
246,2022-02-20,247,Dom,Athletic Club,Real Sociedad,4,0,2.8,0.4,0.48,0.52,17.0,7.0,0.41,9.0,2.0,0.22,407.0,295.0,0.72,442.0,347.0,0.79
247,2022-02-21,248,Lun,Celta Vigo,Levante,1,1,1.2,1.7,0.62,0.38,8.0,4.0,0.5,13.0,3.0,0.23,622.0,502.0,0.81,374.0,268.0,0.72
248,2022-02-25,249,Vie,Levante,Elche,3,0,2.1,0.6,0.43,0.57,11.0,4.0,0.36,8.0,3.0,0.38,402.0,297.0,0.74,532.0,428.0,0.8
249,2022-02-26,250,Sáb,Mallorca,Valencia,0,1,1.8,0.6,0.67,0.33,23.0,3.0,0.13,8.0,4.0,0.5,550.0,431.0,0.78,267.0,168.0,0.63
250,2022-02-26,251,Sáb,Getafe,Alavés,2,2,1.1,1.0,0.5,0.5,12.0,3.0,0.25,7.0,3.0,0.43,401.0,245.0,0.61,405.0,254.0,0.63
251,2022-02-26,252,Sáb,Rayo Vallecano,Real Madrid,0,1,0.9,2.1,0.34,0.66,19.0,5.0,0.26,13.0,6.0,0.46,379.0,299.0,0.79,730.0,627.0,0.86
252,2022-02-26,253,Sáb,Atlético Madrid,Celta Vigo,2,0,0.6,0.8,0.36,0.64,13.0,6.0,0.46,16.0,2.0,0.13,392.0,294.0,0.75,700.0,573.0,0.82
253,2022-02-27,254,Dom,Villarreal,Espanyol,5,1,4.4,1.1,0.65,0.35,19.0,11.0,0.58,7.0,2.0,0.29,660.0,551.0,0.83,354.0,267.0,0.75
254,2022-02-27,255,Dom,Sevilla,Betis,2,1,1.4,0.7,0.46,0.54,11.0,2.0,0.18,10.0,2.0,0.2,428.0,316.0,0.74,498.0,396.0,0.8
255,2022-02-27,256,Dom,Real Sociedad,Osasuna,1,0,1.0,0.4,0.58,0.42,11.0,5.0,0.45,11.0,1.0,0.09,608.0,502.0,0.83,447.0,332.0,0.74
256,2022-02-27,257,Dom,Barcelona,Athletic Club,4,0,3.1,0.3,0.71,0.29,17.0,7.0,0.41,6.0,3.0,0.5,840.0,749.0,0.89,343.0,252.0,0.73
257,2022-02-28,258,Lun,Granada,Cádiz,0,0,0.2,0.7,0.37,0.63,6.0,1.0,0.17,12.0,4.0,0.33,370.0,256.0,0.69,623.0,491.0,0.79
258,2022-03-02,259,Mié,Mallorca,Real Sociedad,0,2,0.5,1.6,0.52,0.48,13.0,1.0,0.08,13.0,3.0,0.23,583.0,456.0,0.78,542.0,427.0,0.79
259,2022-03-04,260,Vie,Alavés,Sevilla,0,0,1.4,1.2,0.35,0.65,14.0,2.0,0.14,13.0,4.0,0.31,338.0,202.0,0.6,625.0,472.0,0.76
260,2022-03-05,261,Sáb,Osasuna,Villarreal,1,0,0.8,0.5,0.28,0.72,12.0,3.0,0.25,10.0,1.0,0.1,288.0,176.0,0.61,729.0,614.0,0.84
261,2022-03-05,262,Sáb,Espanyol,Getafe,2,0,0.1,0.4,0.54,0.46,4.0,1.0,0.25,12.0,3.0,0.25,523.0,397.0,0.76,440.0,308.0,0.7
262,2022-03-05,263,Sáb,Valencia,Granada,3,1,1.6,0.4,0.52,0.48,11.0,3.0,0.27,7.0,0.0,0.0,411.0,297.0,0.72,383.0,247.0,0.64
263,2022-03-05,264,Sáb,Real Madrid,Real Sociedad,4,1,2.0,0.8,0.64,0.36,17.0,7.0,0.41,,,,705.0,615.0,0.87,396.0,321.0,0.81
264,2022-03-06,265,Dom,Cádiz,Rayo Vallecano,2,0,1.1,1.1,0.47,0.53,13.0,7.0,0.54,14.0,3.0,0.21,387.0,268.0,0.69,430.0,330.0,0.77
265,2022-03-06,266,Dom,Elche,Barcelona,1,2,1.1,4.1,0.33,0.67,13.0,3.0,0.23,19.0,7.0,0.37,307.0,206.0,0.67,619.0,517.0,0.84
266,2022-03-06,267,Dom,Celta Vigo,Mallorca,4,3,2.7,1.5,0.59,0.41,15.0,7.0,0.47,11.0,2.0,0.18,595.0,488.0,0.82,419.0,309.0,0.74
267,2022-03-06,268,Dom,Betis,Atlético Madrid,1,3,1.0,2.8,0.65,0.35,18.0,6.0,0.33,8.0,6.0,0.75,627.0,524.0,0.84,343.0,239.0,0.7
268,2022-03-07,269,Lun,Athletic Club,Levante,3,1,3.1,0.5,0.5,0.5,16.0,7.0,0.44,5.0,2.0,0.4,497.0,400.0,0.8,502.0,395.0,0.79
269,2022-03-11,270,Vie,Atlético Madrid,Cádiz,2,1,0.3,0.8,0.45,0.55,6.0,5.0,0.83,14.0,2.0,0.14,415.0,328.0,0.79,499.0,386.0,0.77
270,2022-03-12,271,Sáb,Levante,Espanyol,1,1,1.1,0.4,0.56,0.44,14.0,3.0,0.21,6.0,1.0,0.17,539.0,433.0,0.8,420.0,331.0,0.79
271,2022-03-12,272,Sáb,Granada,Elche,0,1,1.4,1.2,0.57,0.43,15.0,4.0,0.27,13.0,2.0,0.15,564.0,431.0,0.76,424.0,311.0,0.73
272,2022-03-12,273,Sáb,Villarreal,Celta Vigo,1,0,1.3,0.8,0.51,0.49,10.0,3.0,0.3,12.0,1.0,0.08,493.0,391.0,0.79,477.0,372.0,0.78
273,2022-03-12,274,Sáb,Getafe,Valencia,0,0,0.9,0.2,0.53,0.47,16.0,6.0,0.38,6.0,0.0,0.0,437.0,282.0,0.65,384.0,254.0,0.66
274,2022-03-13,275,Dom,Rayo Vallecano,Sevilla,1,1,0.4,0.3,0.44,0.56,10.0,2.0,0.2,3.0,2.0,0.67,381.0,261.0,0.69,494.0,361.0,0.73
275,2022-03-13,276,Dom,Betis,Athletic Club,1,0,0.7,0.5,0.51,0.49,8.0,5.0,0.63,11.0,2.0,0.18,474.0,382.0,0.81,461.0,359.0,0.78
276,2022-03-13,277,Dom,Real Sociedad,Alavés,1,0,2.2,0.8,0.59,0.41,15.0,5.0,0.33,13.0,4.0,0.31,529.0,389.0,0.74,370.0,224.0,0.61
277,2022-03-13,278,Dom,Barcelona,Osasuna,4,0,3.6,0.2,0.72,0.28,23.0,8.0,0.35,4.0,3.0,0.75,920.0,834.0,0.91,360.0,275.0,0.76
278,2022-03-14,279,Lun,Mallorca,Real Madrid,0,3,1.4,1.8,0.38,0.62,14.0,3.0,0.21,10.0,4.0,0.4,375.0,291.0,0.78,615.0,529.0,0.86
279,2022-03-18,280,Vie,Athletic Club,Getafe,1,1,2.0,0.4,0.66,0.34,22.0,11.0,0.5,8.0,2.0,0.25,573.0,454.0,0.79,298.0,187.0,0.63
280,2022-03-19,281,Sáb,Alavés,Granada,2,3,1.7,2.1,0.5,0.5,10.0,5.0,0.5,12.0,3.0,0.25,389.0,219.0,0.56,389.0,243.0,0.62
281,2022-03-19,282,Sáb,Elche,Valencia,0,1,0.6,0.9,0.56,0.44,8.0,2.0,0.25,8.0,3.0,0.38,400.0,293.0,0.73,317.0,208.0,0.66
282,2022-03-19,283,Sáb,Osasuna,Levante,3,1,2.3,1.0,0.45,0.55,20.0,7.0,0.35,13.0,4.0,0.31,430.0,328.0,0.76,526.0,412.0,0.78
283,2022-03-19,284,Sáb,Rayo Vallecano,Atlético Madrid,0,1,1.4,1.4,0.54,0.46,15.0,3.0,0.2,11.0,3.0,0.27,558.0,427.0,0.77,473.0,336.0,0.71
284,2022-03-20,285,Dom,Espanyol,Mallorca,1,0,1.3,0.5,0.44,0.56,12.0,3.0,0.25,10.0,4.0,0.4,398.0,296.0,0.74,508.0,385.0,0.76
285,2022-03-20,286,Dom,Cádiz,Villarreal,1,0,1.7,0.2,0.42,0.58,16.0,7.0,0.44,3.0,1.0,0.33,424.0,316.0,0.75,587.0,481.0,0.82
286,2022-03-20,287,Dom,Celta Vigo,Betis,0,0,0.9,0.5,0.52,0.48,9.0,3.0,0.33,7.0,1.0,0.14,544.0,419.0,0.77,495.0,371.0,0.75
287,2022-03-20,288,Dom,Sevilla,Real Sociedad,0,0,0.3,1.1,0.6,0.4,10.0,0.0,0.0,13.0,2.0,0.15,660.0,545.0,0.83,436.0,333.0,0.76
